id,sigma_N_per_m,mu_Pa_s,rho_kg_per_m3,Dn_mm,outcome,R_m,R_std_m,Vi_m_per_s,Vi_std_m_per_s,Vo_m_per_s,Vo_std_m_per_s,ho_m,cor,We,Bo,Oh,cor_from_velocities
373,0.0187,0.00174,870,0.2,b,7.951844282444671e-05,5.8815779324351e-07,0.4642913274193404,0.0001671131733645608,0.13567360839615228,3.8454496513649275e-05,9.65237222185911e-05,0.29485295,0.79749259,0.00288591,0.04837655,0.29221655
374,0.0187,0.00174,870,0.2,b,7.906319165456071e-05,5.770546280427993e-07,0.12561067935522308,4.045736211654699e-05,0.053314099644834814,4.962028592476534e-05,9.059365578679473e-05,0.44100657,0.05803702,0.00285296,0.04851563,0.42443923
375,0.0187,0.00174,870,0.2,b,8.027753435448119e-05,5.410487495491379e-07,0.40513004984726325,5.260573587986723e-05,0.13060818093391338,2.5152888943243938e-05,9.63639868297798e-05,0.32535454,0.61300016,0.00294127,0.04814729,0.32238581
376,0.0187,0.00174,870,0.2,b,8.070253674095465e-05,5.725475708344085e-07,0.11906867661400972,2.7881207765378055e-05,0.05013540579814321,2.0773427314084866e-05,8.799285800594213e-05,0.43287764,0.05323042,0.00297249,0.04802034,0.42106293
377,0.0187,0.00174,870,0.2,b,7.962117906408676e-05,4.513832728872448e-07,0.4769496178370262,9.582066746772947e-05,0.14271400496644288,2.5019520227847104e-05,9.774711264121826e-05,0.30182343,0.84265783,0.00289337,0.04834533,0.29922239
378,0.0187,0.00174,870,0.2,b,8.224425599284733e-05,5.293855306819568e-07,0.4057952737221855,6.603713664312008e-05,0.12907892198408705,2.5910290852678335e-05,0.00010468287528995873,0.32226383,0.63008217,0.00308715,0.04756812,0.31808878
379,0.0187,0.00174,870,0.2,b,7.822750139097765e-05,1.365049263491e-07,0.4555985196333129,0.0039316824206631,0.1392818148912731,8.300004002604545e-05,0.00011759333611758724,0.31173806,0.75544302,0.00279297,0.04877408,0.30571174
380,0.0187,0.00174,870,0.2,b,7.352909109303772e-05,4.50505046647117e-07,0.571602882650466,0.00037064434462226025,0.1588977695810919,6.027957394710909e-05,0.00010265490384473972,0.28111452,1.11770106,0.00246754,0.05030825,0.2779863
381,0.0187,0.00174,870,0.2,b,7.596127946596033e-05,7.5455499727995e-07,0.3623682065636975,0.0054194573044538,0.11009499901136723,5.0535682693754e-05,0.0002780587066829792,0.35000541,0.46405568,0.00263349,0.04949629,0.3038208
382,0.0187,0.00174,870,0.2,b,7.871458877558211e-05,3.733803739210383e-07,0.38111072501129195,4.3537183318468065e-05,0.12778872202050065,2.621014770718034e-05,8.201557038352875e-05,0.33597028,0.5319064,0.00282785,0.04862294,0.33530602
383,0.0187,0.00174,870,0.2,b,7.949788078486373e-05,3.3584072957495587e-07,0.1166167193115559,2.4786077472462974e-05,0.049825702928697924,1.9324175501611165e-05,8.537742032009604e-05,0.43707421,0.05029848,0.00288442,0.0483828,0.42726037
384,0.0187,0.00174,870,0.2,b,8.39988009176765e-05,6.165482919585297e-07,0.471492973671816,0.00020542909064577707,0.1408105755797717,3.65526178268489e-05,0.00010360416030847895,0.30153128,0.86876273,0.00322027,0.04706871,0.2986483
385,0.0187,0.00174,870,0.2,b,8.277426186422332e-05,6.416169267514786e-07,0.42132990386259217,0.00016572351460174685,0.1295196945509096,3.080540010782356e-05,0.00010144682031929046,0.31074543,0.68362436,0.00312707,0.04741559,0.30740684
386,0.0187,0.00174,870,0.2,b,8.80801827376599e-05,6.095768282061296e-07,0.41822982776619977,0.0001072099688728637,0.12862896095728785,2.572610792133497e-05,0.0001014581851847912,0.30998562,0.71677997,0.00354081,0.04596526,0.30755568
387,0.0187,0.00174,870,0.2,b,8.88856690816115e-05,6.580409516391916e-07,0.4238694655100892,0.0001634202130828469,0.1291205511138934,3.621216649763815e-05,0.0001125111312696031,0.30882904,0.74297407,0.00360587,0.04575652,0.30462338
388,0.0187,0.00174,870,0.2,b,9.362831954182053e-05,6.807886177015606e-07,0.4420014380373577,0.00010798660218316684,0.13028340215093873,2.567164986901061e-05,0.00010802422823565097,0.29720017,0.85100525,0.00400093,0.04458258,0.29475787
389,0.0187,0.00174,870,0.2,b,8.626855845983737e-05,6.326093168024074e-07,0.43787775038840465,0.00018108418044917926,0.131417912017623,3.473346781209103e-05,0.00010424592262878957,0.30317387,0.76954841,0.00339666,0.04644538,0.30012466
390,0.0187,0.00174,870,0.2,b,9.270300348470289e-05,4.768742124914157e-07,0.46706588058283677,7.219118973773412e-05,0.1385706398517125,3.468180764637943e-05,0.00011558272137072908,0.30013118,0.94086592,0.00392224,0.04480453,0.29668329
391,0.0187,0.00174,870,0.2,b,8.466313349697256e-05,9.981328417175888e-07,0.437420135934101,0.00043003834295671657,0.11583517469601284,0.0007451563266687356,0.00023476718120603,0.29243572,0.75364969,0.00327141,0.04688368,0.26481445
392,0.0187,0.00174,870,0.2,b,7.620392014137782e-05,6.096692578116133e-07,0.4919144719751042,0.00036815154379637804,0.1452681440298775,9.41768646436042e-05,0.000114182348022213,0.30048026,0.85789504,0.00265034,0.04941743,0.29531179
393,0.0187,0.00174,870,0.2,b,8.416888296268735e-05,4.181934030396775e-07,0.4869346198041302,0.00012866315548996885,0.14280430109834896,3.2663880242950424e-05,0.00010049630176576115,0.29556648,0.92847564,0.00323333,0.04702113,0.29327202
394,0.0187,0.00174,870,0.2,b,8.920356086476615e-05,4.4129053598437377e-07,0.4855399184658925,5.715355535170049e-05,0.14015705143814883,2.4240265109398395e-05,0.00011140714772937341,0.29184546,0.97838485,0.00363171,0.04567491,0.28866226
395,0.0187,0.00174,870,0.2,b,8.60441729699838e-05,6.665952708298351e-07,0.47201122131378825,0.00015753898869919972,0.13655735165225327,2.3682867340477158e-05,0.00012393189356406565,0.29501953,0.89187452,0.00337901,0.0465059,0.28930954
396,0.0187,0.00174,870,0.2,b,8.187083855337951e-05,5.082079593140449e-07,0.4559480291846967,0.00014438427600041163,0.13658722619566613,2.9096219724175622e-05,0.0001010622994895399,0.30257552,0.79184024,0.00305918,0.04767648,0.29956753
397,0.0187,0.00174,870,0.2,b,8.077169240634015e-05,5.19644128918959e-07,0.4893460088888936,0.00014944822370565808,0.1422187407298405,2.5491880723586963e-05,0.00010364277245549095,0.29383645,0.89984753,0.00297759,0.04799978,0.29063023
398,0.0187,0.00174,870,0.2,b,8.157158661579254e-05,4.6385758579459663e-07,0.12922612511404993,2.5475755921791944e-05,0.0548603983266056,1.9253440014822247e-05,8.753862585202416e-05,0.4327084,0.06337489,0.00303686,0.04776385,0.42453024
399,0.0187,0.00174,870,0.2,b,8.903302067035162e-05,2.8598066295263105e-07,0.13123385193971068,2.2555551696462616e-05,0.05555003889958738,1.8696049560898505e-05,9.444711730239444e-05,0.43051442,0.07133793,0.00361784,0.04571864,0.42329047
400,0.0187,0.00174,870,0.2,b,8.783140025155528e-05,2.9891546531747916e-07,0.49166374582580474,7.35171868454929e-05,0.14330670824601452,2.4912908040869287e-05,0.0001083254642250688,0.29431257,0.98778818,0.00352084,0.04603031,0.291473
401,0.0187,0.00174,870,0.2,b,8.518017920810251e-05,3.474149801595686e-07,0.4807420719018296,7.617385274971676e-05,0.14201772509677077,2.6011765867213316e-05,0.0001046299131959137,0.29819511,0.91588397,0.00331149,0.04674117,0.29541356
402,0.0187,0.00174,870,0.2,b,8.630400288885238e-05,3.381804872854967e-07,0.12951943070383531,2.3111182714276722e-05,0.05467241546601343,2.1026946652933907e-05,9.393527872717951e-05,0.43256044,0.06735633,0.00339945,0.04643584,0.42211748
403,0.0187,0.00174,870,0.1,b,6.59987656327208e-05,3.350706017783188e-07,0.1580107425621121,4.0465917677509326e-05,0.06716165328418597,2.6734142678108665e-05,7.73973128456469e-05,0.43545424,0.07666315,0.00198801,0.05310078,0.42504486
404,0.0187,0.00174,870,0.1,b,6.519888912127451e-05,3.18282699889576e-07,0.1400078068857994,2.7146843027981046e-05,0.0600435011892046,2.5641650975891462e-05,7.035510968213708e-05,0.43483364,0.05945965,0.00194011,0.05342552,0.42885824
405,0.0187,0.00174,870,0.1,b,6.603533278113154e-05,3.8722450310669653e-07,0.14412322835706393,5.9636424058683584e-05,0.06012230725495994,5.504429810858674e-05,7.612411064770803e-05,0.4284287,0.06381488,0.00199021,0.05308608,0.41715904
406,0.0187,0.00174,870,0.1,b,6.800425431628489e-05,3.439769754202278e-07,0.13301030343557504,4.521309735560534e-05,0.05505155685168667,6.840216936931881e-05,8.357664855637033e-05,0.43425121,0.05597374,0.00211066,0.05231193,0.41388942
407,0.0187,0.00174,870,0.1,b,6.750925080980942e-05,3.365075209565646e-07,0.13573302648937766,5.419413229199165e-05,0.05636529660175088,7.423766496849524e-05,7.593265034441716e-05,0.42592985,0.05786447,0.00208005,0.05250337,0.41526589
408,0.0187,0.00174,870,0.1,b,6.692115194142108e-05,3.8861037646404835e-07,0.13861181011420454,5.234125187111164e-05,0.0576963924763497,3.219686446912994e-05,7.442677216273617e-05,0.42535155,0.05981933,0.00204397,0.05273356,0.41624442
409,0.0187,0.00174,870,0.1,b,6.595327398492009e-05,3.4712125263383834e-07,0.1484462087569013,5.186953894877444e-05,0.06066345387139228,3.2603821479651175e-05,8.798024324080171e-05,0.43198559,0.06761643,0.00198527,0.05311909,0.40865613
410,0.0187,0.00174,870,0.1,b,8.995535612246947e-05,2.9918535805687447e-07,0.13713368855764901,2.0417441534877987e-05,0.05962131750020052,1.9818462565041885e-05,9.573648315265087e-05,0.4416498,0.07870331,0.00369318,0.04548365,0.43476784
411,0.0187,0.00174,870,0.1,b,9.015870421357869e-05,2.458285912121661e-07,0.13737315364097913,2.090479987770834e-05,0.05864374668161776,2.09900049642152e-05,9.958823238558221e-05,0.43822586,0.07915695,0.0037099,0.04543233,0.42689379
412,0.0187,0.00174,870,0.1,b,8.7430968488715e-05,2.568050012754219e-07,0.1335622172533652,2.281226591043477e-05,0.056844595024470396,2.40291461392046e-05,9.54588265732082e-05,0.43585324,0.07256216,0.00348881,0.0461356,0.42560386
413,0.0187,0.00174,870,0.1,b,8.837066073842312e-05,2.954016850605184e-07,0.13305735567456123,2.2171357914492848e-05,0.058306561552747056,1.7081960413597908e-05,9.612117074632686e-05,0.4478994,0.07278863,0.00356421,0.04588965,0.43820623
414,0.0187,0.00174,870,0.1,b,6.772926148543575e-05,3.0161016090002694e-07,0.17121316033285292,3.163402618159337e-05,0.06928339314637039,3.735671804941395e-05,7.765671677537002e-05,0.41278993,0.09236943,0.00209363,0.05241802,0.40466161
415,0.0187,0.00174,870,0.1,b,6.847663898005177e-05,3.400293748684578e-07,0.17213604224563894,3.581135522267706e-05,0.07196224643328349,2.9907186477397255e-05,7.790910076856626e-05,0.42545887,0.0943982,0.00214009,0.05213119,0.4180545
416,0.0187,0.00174,870,0.1,b,6.642861927474898e-05,3.5530073900003906e-07,0.1635249528431683,3.181393494750182e-05,0.06567802962945525,3.652989653238289e-05,7.825721252860164e-05,0.41230198,0.08264202,0.00201399,0.0529287,0.40163919
417,0.0187,0.00174,870,0.1,b,6.783960911262412e-05,3.3929164019654604e-07,0.16817547681161363,3.2508383885368515e-05,0.06838751963829888,3.3850286290069284e-05,8.030938002726777e-05,0.41714449,0.08926605,0.00210045,0.05237538,0.40664383
418,0.0187,0.00174,870,0.1,b,7.086613119725778e-05,3.9352498966186624e-07,0.19396098419550492,3.783654180291302e-05,0.0779538935971597,3.194027379582979e-05,8.29849328663621e-05,0.40969236,0.12403525,0.00229205,0.05124476,0.40190502
419,0.0187,0.00174,870,0.1,b,6.957037571049815e-05,8.84270820288517e-07,0.18956447087498104,3.803682556485042e-05,0.07585763632834917,3.698178318978473e-05,7.929736575695506e-05,0.40674965,0.11630969,0.002209,0.05171978,0.40016801
420,0.0187,0.00174,870,0.1,b,6.86391805371864e-05,4.2863682623363327e-07,0.19495461913169004,3.684711021664812e-05,0.07771264925463814,3.6986421967186644e-05,7.999069439505458e-05,0.4059028,0.12137152,0.00215026,0.05206942,0.39861917
421,0.0187,0.00174,870,0.1,b,6.827887992092784e-05,3.9592686764254653e-07,0.1893245210858406,3.796701228332866e-05,0.07571120843004696,3.7717494661620684e-05,8.197790609266347e-05,0.4091698,0.11386173,0.00212774,0.05220663,0.39990176
422,0.0187,0.00174,870,0.1,b,6.846577586948657e-05,4.362132547309835e-07,0.21625345324424886,4.74272734894894e-05,0.08483426803325526,3.906570256398659e-05,8.130229513117554e-05,0.39909598,0.14896261,0.00213941,0.05213532,0.39229093
423,0.0187,0.00174,870,0.1,b,6.617143332858756e-05,4.4582192910752365e-07,0.21648716332746787,4.299364385238582e-05,0.0850308558917265,4.253647380070885e-05,7.436380580167416e-05,0.39711737,0.14428211,0.00199842,0.05303146,0.39277551
424,0.0187,0.00174,870,0.1,b,6.793808717712527e-05,8.3077855927901e-07,0.20468229324164303,4.527596806077148e-05,0.08114635553739914,3.978528102862875e-05,7.542251531970275e-05,0.40084649,0.13241937,0.00210656,0.0523374,0.3964503
425,0.0187,0.00174,870,0.1,b,6.780307867263884e-05,4.2007505278316617e-07,0.22803700018998216,4.5449190522907046e-05,0.08832515372567873,4.1112145650094045e-05,8.168012721414909e-05,0.39402911,0.16403544,0.00209819,0.05238948,0.38732817
426,0.0187,0.00174,870,0.1,b,6.984387577752688e-05,8.18630275777029e-07,0.22639299772355187,4.3042923534493704e-05,0.08606416184519941,4.959938342927863e-05,8.281585900014386e-05,0.38662981,0.16654514,0.0022264,0.05161841,0.38015382
427,0.0187,0.00174,870,0.1,b,7.005652332312575e-05,4.324801410344333e-07,0.22704591382982206,4.385769043042894e-05,0.08599280391546715,4.965877857850839e-05,8.053805947313423e-05,0.38397666,0.16801715,0.00223998,0.05154001,0.37874632
428,0.0187,0.00174,870,0.1,b,6.6162202179054e-05,3.9972906004576887e-07,0.23054743966169466,4.8598538773816405e-05,0.08617015991878142,5.397066159772585e-05,8.345103702215032e-05,0.38220515,0.16360938,0.00199787,0.05303516,0.37376325
429,0.0187,0.00174,870,0.1,b,8.882520423948594e-05,9.9187232323044e-07,0.7517122703304958,0.00035750153073403265,0.19290131884512557,1.638309907889569e-05,0.00013036270847671864,0.25941078,2.33516267,0.00360097,0.04577209,0.2566159
430,0.0187,0.00174,870,0.1,b,6.813342097774503e-05,1.99879252690878e-06,0.9759808464084424,0.0003697999317543621,0.24785030986381054,0.00023023794398107603,0.00011604386167645228,0.25588558,3.01939847,0.00211869,0.05226232,0.25394997
431,0.0187,0.00174,870,0.1,b,7.273906685985691e-05,9.72053608457821e-07,0.13649676594986504,2.776569736385637e-05,0.05891059080758436,2.511966362746753e-05,7.893187304011485e-05,0.43907976,0.06305073,0.00241481,0.05058071,0.43158965
432,0.0187,0.00174,870,0.1,b,8.81527826353323e-05,3.3453609535058413e-07,0.7758310348702563,0.00044704735707091017,0.19733513751861295,2.0623422727840632e-05,0.0001418821825527734,0.25777303,2.46858433,0.00354665,0.04594633,0.25435324
433,0.0187,0.00174,870,0.1,b,6.753283742338192e-05,5.001795336539416e-07,0.9989905852425007,0.0005514420972891385,0.24758620187700642,2.855570219196409e-05,0.00010737583603814416,0.24941164,3.1355623,0.0020815,0.0524942,0.24783637
434,0.0187,0.00174,870,0.1,b,7.221885941023181e-05,9.73843733214938e-07,0.6056282078172088,0.0001983215534617841,0.1738194155947944,2.0317807376280275e-05,0.00011051650419914062,0.2905538,1.23236814,0.00238039,0.05076256,0.2870068
435,0.0187,0.00174,870,0.1,b,7.216750423514996e-05,1.95820740452006e-06,0.1382810772352303,2.609727342567781e-05,0.05819664245098926,2.7587257380305093e-05,7.994551358790447e-05,0.43023463,0.06420145,0.002377,0.05078062,0.4208576
436,0.0187,0.00174,870,0.1,b,8.826246821829134e-05,3.7482778360465016e-07,0.7962875194297622,0.0003850074481986288,0.2016648337665251,1.9244689889601237e-05,0.00012948624415009058,0.25576226,2.60371552,0.00355548,0.04591777,0.2532563
437,0.0187,0.00174,870,0.1,b,6.760815797127729e-05,5.41204098740493e-07,0.9857648693250108,0.00032380420704812254,0.24461912154015644,3.355898200926408e-05,0.00010322856914693677,0.2495965,3.05649312,0.00208615,0.05246495,0.24815159
438,0.0187,0.00174,870,0.1,b,7.284026166765587e-05,1.51519238586186e-06,0.5998332134200557,0.00016942397660217059,0.17249274497605288,1.7790833047834962e-05,0.00010653264695732424,0.29074477,1.21929884,0.00242153,0.05054557,0.28756785
439,0.0187,0.00174,870,0.1,b,7.237198898645554e-05,5.200118857509847e-07,0.13666883094547597,2.520738774556389e-05,0.05755935438226589,2.6844994759264615e-05,8.014553996250834e-05,0.43074427,0.0628908,0.00239049,0.05070883,0.42115934
440,0.0187,0.00174,870,0.1,b,8.822921367115173e-05,4.2998333716575135e-07,0.7848430665123005,0.0002603958400178442,0.1994067734204562,1.989363077824392e-05,0.00012974570450873657,0.25666132,2.52845778,0.00355281,0.04592642,0.25407216
441,0.0187,0.00174,870,0.1,b,6.939138329685728e-05,8.54801017010095e-07,0.9958906575153579,0.00026100801340084393,0.25076177509749903,0.0008835479333643898,9.480262858894701e-05,0.25279273,3.20189074,0.00219765,0.05178644,0.25179649
442,0.0187,0.00174,870,0.1,b,7.019068037003348e-05,8.65614369708891e-07,0.5284524569001424,0.0002898652177702143,0.160115767534171,0.0005529579348196401,7.891672954789504e-05,0.30399992,0.91194562,0.00224857,0.05149074,0.30298992
443,0.0187,0.00174,870,0.1,b,6.973010954075942e-05,2.1353770776373982e-07,0.956936445049053,0.0004077520701052724,0.2393052577769055,0.0003366494760633516,0.00013594827128741283,0.25289512,2.97073685,0.00221915,0.0516605,0.25007435
444,0.0187,0.00174,870,0.1,b,6.966939994962668e-05,8.44253718586301e-07,0.975479567883702,0.00036681055166624737,0.2528249957436193,0.0010791337182493846,9.741202017369337e-05,0.26028138,3.08429614,0.00221529,0.05168301,0.25918021
445,0.0187,0.00174,870,0.1,b,7.299413373559977e-05,7.15316671143574e-07,0.5081406243481555,0.0001593305969968903,0.16091971562902227,0.0002181356796794599,8.099289626789582e-05,0.3176416,0.87686642,0.00243177,0.05049226,0.31668343
446,0.0187,0.00174,870,0.1,b,9.011971302904623e-05,9.58179791828186e-07,0.747991818350253,0.0002262512879557785,0.1946762469083428,3.1045912890545565e-05,0.00011776575387482027,0.26212107,2.34580086,0.00370669,0.04544215,0.26026521
447,0.0187,0.00174,870,0.3,b,0.00016450347875245988,8.48179034495121e-07,0.08358877793300414,1.0571359209237873e-05,0.03460030730613974,9.5454599420423e-05,0.00017016911842502024,0.43272553,0.05347474,0.01235085,0.03363421,0.41393484
448,0.0187,0.00174,870,0.3,b,0.0001640903104789239,3.567923157354166e-07,0.03419982807234396,1.683226449883415e-05,0.006958240752487967,0.00040600476956216666,0.0001677677441288315,0.32106485,0.00892912,0.01228889,0.03367653,0.20345835
449,0.0187,0.00174,870,0.3,b,0.0001766175785891627,6.379303816165858e-07,0.14618112378133294,1.1516950759503227e-05,0.0574299765190157,4.356121419287008e-05,0.0001820860794164514,0.39920758,0.17558773,0.01423687,0.03246025,0.39286862
450,0.0187,0.00174,870,0.3,b,0.0001760704931795579,2.4052979814472374e-07,0.056973216004697944,1.0794251815661436e-05,0.023403430985533533,5.717798578320923e-05,0.00017643563992061404,0.4134573,0.02658923,0.01414881,0.03251064,0.41077953
451,0.0187,0.00174,870,0.3,b,0.00017822002165232865,3.6329095353459784e-07,0.14177621668468193,1.640955077148175e-05,0.056405830318050736,4.5550962826631394e-05,0.00018069988959308636,0.40088168,0.16666366,0.01449638,0.03231399,0.39785115
452,0.0187,0.00174,870,0.3,b,0.00017871700609665243,2.5734245573518993e-07,0.14104057394410568,1.0950101586419613e-05,0.05533525155616384,7.23138416883999e-05,0.00018163295021972486,0.39598397,0.16539854,0.01457734,0.03226903,0.39233569
453,0.0187,0.00174,870,0.3,b,0.00017839176242173257,2.822283839193588e-07,0.05525890100861756,1.0026719179695899e-05,0.02238165855798158,1.582077591200874e-05,0.0001802546465011411,0.41954864,0.02534294,0.01452433,0.03229843,0.40503264
454,0.0187,0.00174,870,0.3,b,0.0001799726068754616,2.7088234309853955e-07,0.0714491525924831,1.0634177158154195e-05,0.028905314198079537,6.962830215428643e-05,0.00018900384917572998,0.44539517,0.0427443,0.01478289,0.03215627,0.40455783
455,0.0187,0.00174,870,0.3,b,0.00018035861973775833,2.584248776085258e-07,0.07317638525697487,1.0691785717055754e-05,0.029453724271785716,2.260458819914786e-05,0.00018126312337315815,0.40659917,0.04493207,0.01484638,0.03212184,0.40250313
456,0.0187,0.00174,870,0.3,b,0.00017869102913453842,2.6711677525504594e-07,0.07164313433638549,1.0784408487984835e-05,0.029202594535727714,8.758026516059454e-05,0.00018139645809342326,0.42010597,0.04267068,0.01457311,0.03227137,0.40761191
457,0.0187,0.00174,870,0.3,b,0.00016930230786792343,1.987162480107928e-07,0.2883445991049682,3.0167831902404813e-05,0.09222559679186823,4.342580405014289e-05,0.00017829239873012252,0.32314447,0.65488368,0.01308195,0.03315411,0.31984506
458,0.0187,0.00174,870,0.3,b,0.00016859977573842078,2.11663204025801e-07,0.09147045768431375,1.1472853370341983e-05,0.03814887508272591,5.303275004485139e-05,0.0001741807109245354,0.4324674,0.06562908,0.0129736,0.03322311,0.41706225
459,0.0187,0.00174,870,0.3,b,0.0001684144683429894,1.917584721458029e-07,0.03756462468984609,1.4946536136500791e-05,0.01130145835050206,8.778159489691537e-05,0.00017391438588948294,0.4086368,0.01105644,0.0129451,0.03324139,0.30085375
460,0.0187,0.00174,870,0.3,b,0.0001795769179694103,1.9555645897316923e-07,0.24589244286805848,2.126214523951678e-05,0.08247729493650013,3.0981277242738865e-05,0.00018942902876330488,0.34015244,0.50514787,0.01471796,0.03219167,0.33542021
461,0.0187,0.00174,870,0.3,b,0.00017931675290759857,2.1503165933083344e-07,0.08156033907839963,1.0305005123547874e-05,0.03430053145981634,9.416389506016627e-06,0.00018240346996263118,0.43124219,0.05549535,0.01467535,0.03221502,0.42055406
462,0.0187,0.00174,870,0.3,b,0.00017929140469131745,1.7875564247335427e-07,0.03243445224777196,1.71343155411707e-05,0.006089197159239632,5.6360819703123055e-05,0.0001847201905291026,0.3694513,0.00877506,0.0146712,0.0322173,0.18773855
463,0.0187,0.00174,870,0.3,b,0.00018105457643861198,2.696498572898628e-07,0.08413268591382095,1.0962102605882623e-05,0.03440383654842094,3.5202849819519e-05,0.00018195548147406442,0.41196558,0.05962339,0.01496117,0.03206004,0.40892355
464,0.0187,0.00174,870,0.3,b,0.00018113616635808639,1.6238947420953015e-07,0.03331751490485442,1.5821951617751013e-05,0.0058062176999630994,8.150361890234233e-05,0.00018677953326913518,0.36071455,0.00935466,0.01497466,0.03205282,0.17426923
465,0.0187,0.00174,870,0.3,b,0.0001708178224729345,1.7470107607573558e-07,0.09481309522381852,1.2582608431530578e-05,0.039811715837241704,3.889442684404461e-05,0.0001713664091412925,0.42132012,0.07144099,0.0133172,0.03300671,0.41989681
466,0.0187,0.00174,870,0.3,b,0.00017090276181894746,1.3653637850896862e-07,0.038513091489406064,1.3511217416138644e-05,0.009434087572298267,9.366256574292336e-05,0.0001779191064554464,0.39091437,0.01179352,0.01333045,0.03299851,0.24495794
467,0.0187,0.00174,870,0.3,b,0.00017142254794111732,2.937168758241116e-07,0.09183198443136863,1.2348795538615592e-05,0.037713737190384566,6.260495906114532e-05,0.00017389039415790304,0.4176137,0.06725639,0.01341166,0.03294844,0.41068194
468,0.0187,0.00174,870,0.3,b,0.0001718157019552758,1.0335481732361055e-07,0.2927881007246869,2.967396572169074e-05,0.09257043252841837,6.805150694549913e-05,0.00017197610773340185,0.31622675,0.68524731,0.01347325,0.03291072,0.3161687
469,0.0187,0.00174,870,0.3,b,0.0001710283989488862,2.8748706451256905e-07,0.09225122125886605,1.1555409066799028e-05,0.036140385757875836,8.250714960189348e-05,0.0001762116283219436,0.40672589,0.06771582,0.01335006,0.03298638,0.39176051
470,0.0187,0.00174,870,0.3,b,0.00017067499417745713,2.675781942374957e-07,0.03732839272163767,1.3039977709920054e-05,0.011114213841519359,0.0003411289702531579,0.00017778479882853528,0.4344654,0.01106436,0.01329494,0.03302052,0.29774156
471,0.0187,0.00174,870,0.3,b,0.00017248645689864412,1.253495004520589e-07,0.2891440341088011,3.750235181173544e-05,0.08945760539868379,6.738739913013036e-05,0.00019095200882888872,0.31631343,0.67090514,0.01357865,0.03284667,0.30938769
472,0.0187,0.00174,870,0.3,b,0.00017169882026856438,3.171004666182863e-07,0.09165619202231917,1.3167255178086565e-05,0.03744391972298269,9.517664822583388e-05,0.00017247773364656983,0.41074623,0.06710712,0.01345492,0.03292192,0.40852581
473,0.0187,0.00174,870,0.3,b,0.00017010136962652015,5.923338923261069e-07,0.10708673123280914,1.5597490345938478e-05,0.044248740198502674,7.115076862105138e-05,0.0001718681351037705,0.41684638,0.09075212,0.01320573,0.03307615,0.4132047
474,0.0187,0.00174,870,0.3,b,0.0001696669033330878,3.0289922881399813e-07,0.0424444285117043,1.0939380184661784e-05,0.014983836758813197,7.17891084817647e-05,0.00017635034377204358,0.44431128,0.01422054,0.01313835,0.03311847,0.35302246
475,0.0187,0.00174,870,0.3,b,0.00017093941530526617,2.074965753443144e-07,0.38237924508332394,2.3837847213784918e-05,0.1057974377945221,4.6187247185570396e-05,0.0001997856270484889,0.28359071,1.16280926,0.01333617,0.03299497,0.27668196
476,0.0187,0.00174,870,0.3,b,0.0001697642505789844,4.309879011813728e-07,0.10683095193683277,1.3309862379946502e-05,0.04303695416697866,1.4278468183225002e-05,0.00017603358426897868,0.41601276,0.09014011,0.01315343,0.03310897,0.40285098
477,0.0187,0.00174,870,0.3,b,0.00016955762374564414,2.835188824220629e-07,0.04318906544795402,1.1523527077443793e-05,0.014262727011990023,0.0001083712664203602,0.00017708023033572272,0.43380191,0.0147144,0.01312143,0.03312914,0.33023931
478,0.0187,0.00174,870,0.3,b,0.0001630547303127513,1.9264327896277734e-07,0.4348194594140033,5.4213898624318076e-05,0.12580932845453766,0.00011694824028787816,0.00017982945759718847,0.29232963,1.43426365,0.01213426,0.0337833,0.28933693
479,0.0187,0.00174,870,0.3,b,0.00016167333432481646,4.224800239495806e-07,0.11739257276273563,1.675194215570159e-05,0.04928704640893596,2.080408476425518e-05,0.0001639089886013096,0.42362166,0.10365668,0.01192953,0.03392733,0.41984808
480,0.0187,0.00174,870,0.3,b,0.00016560881871413978,1.450978514611839e-07,0.4910360016659896,5.5297498161408706e-05,0.12709855985201243,3.9785768942704465e-05,0.0001918459141656182,0.26292933,1.85775216,0.01251738,0.03352178,0.25883756
481,0.0187,0.00174,870,0.3,b,0.0001646579429569763,3.17788961554717e-07,0.12728451925115364,1.8205895079879033e-05,0.052080073103188566,2.2693126918426575e-05,0.0001666767419282357,0.41213939,0.12411135,0.01237405,0.03361843,0.40916266
482,0.0187,0.00174,870,0.3,b,0.00016441563959899587,1.768783230531085e-07,0.05041798567834388,1.2815203808501563e-05,0.01981985895201126,2.2105284988471437e-05,0.00016658989618488702,0.41390576,0.01944427,0.01233766,0.0336432,0.39311088
483,0.0187,0.00174,870,0.3,b,0.00017346235058587615,1.7792856705662905e-07,0.45085326768299777,6.842774264076277e-05,0.1176366402522874,2.2885097335799084e-05,0.00020039208880706804,0.26585443,1.64041343,0.01373274,0.03275414,0.26092001
484,0.0187,0.00174,870,0.3,b,0.00017259672552992454,3.3998339159166085e-07,0.11914334282256515,1.5863255526101858e-05,0.04822351153641523,8.302890578323658e-06,0.0001751855576766533,0.40914839,0.11398554,0.01359602,0.03283617,0.40475204
485,0.0187,0.00174,870,0.3,b,0.00017257060655782782,1.9126173893123603e-07,0.04717040823082215,1.1205055991127515e-05,0.01760801411132485,2.6917187626658052e-05,0.00017571968999800265,0.40879063,0.01786421,0.0135919,0.03283866,0.37328518
